@relation BOOKKEEPER-Training-2

@attribute LOC numeric
@attribute NumParameters numeric
@attribute NumAuthors numeric
@attribute NumRevisions numeric
@attribute TotalStmtAdded numeric
@attribute TotalStmtDeleted numeric
@attribute NumBranches numeric
@attribute NestingDepth numeric
@attribute NumLocalVariables numeric
@attribute NumCodeSmells numeric
@attribute MaxChurn numeric
@attribute AvgChurn numeric
@attribute IsBuggy {no,yes}

@data
5,0,1,1,5,0,2,2,0,0,5,5,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,yes
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,yes
0,0,1,1,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,no
6,1,0,0,0,0,2,1,2,0,0,0,no
11,2,0,0,0,0,3,1,2,0,0,0,no
6,2,0,0,0,0,2,2,3,0,0,0,no
5,3,0,0,0,0,2,1,1,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
11,0,1,1,11,0,0,0,1,0,11,11,no
5,0,0,0,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,1,1,no
8,0,1,1,0,0,0,0,0,0,0,0,no
11,0,0,0,0,0,0,0,3,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,1,1,no
17,1,1,1,0,0,4,3,4,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
8,2,0,0,0,0,2,2,1,0,0,0,no
12,2,0,0,0,0,1,1,1,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
32,2,1,1,3,0,5,2,6,0,3,3,no
9,5,0,0,0,0,1,1,2,0,0,0,no
3,1,0,0,0,0,1,1,0,0,0,0,no
14,2,1,1,0,0,3,2,2,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
18,2,0,0,0,0,2,2,2,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
6,2,0,0,0,0,1,2,0,0,0,0,no
15,2,0,0,0,0,1,1,2,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
8,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
2,3,1,1,1,0,0,0,1,0,1,1,no
2,5,1,1,1,0,0,0,1,0,1,1,no
1,3,1,1,1,0,0,0,0,0,1,1,no
1,5,1,1,1,0,0,0,0,0,1,1,no
1,2,0,0,0,0,0,0,0,0,0,0,no
1,4,0,0,0,0,0,0,0,0,0,0,no
35,0,1,1,11,0,7,3,8,0,11,11,no
1,2,1,1,0,0,0,0,0,0,0,0,no
1,2,1,1,0,0,0,0,0,0,0,0,no
1,0,1,2,3,2,0,0,0,0,3,2.5,no
8,2,1,1,8,0,2,1,1,0,8,8,no
53,5,1,2,53,0,13,3,1,0,50,26.5,no
14,5,1,1,0,0,3,1,0,0,0,0,no
3,2,1,1,0,0,1,1,0,0,0,0,no
11,3,1,1,11,0,2,1,1,0,11,11,no
11,3,1,1,0,36,3,1,3,0,36,36,no
28,1,1,1,12,0,6,4,3,0,12,12,no
3,0,1,1,1,0,1,1,1,0,1,1,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,2,1,1,0,0,0,0,0,0,0,0,no
0,2,1,1,0,0,0,0,0,0,0,0,no
17,0,1,2,2,0,6,3,7,0,1,1,no
20,2,1,1,1,0,3,2,3,0,1,1,no
3,2,1,1,0,3,0,0,0,0,3,3,no
3,4,0,0,0,0,1,1,2,0,0,0,no
1,3,0,0,0,0,0,0,0,0,0,0,no
3,0,1,2,5,0,0,0,0,0,3,2.5,no
15,4,1,1,15,0,4,3,4,0,15,15,no
1,1,1,2,0,3,0,0,0,0,2,1.5,no
1,1,0,0,0,0,1,1,1,0,0,0,no
0,3,0,0,0,0,0,0,0,0,0,0,no
14,1,1,1,14,0,4,2,3,0,14,14,no
1,5,0,0,0,0,0,0,0,0,0,0,no
1,5,0,0,0,0,0,0,0,0,0,0,no
1,4,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
16,0,1,1,15,0,2,2,3,0,15,15,no
0,5,0,0,0,0,0,0,0,0,0,0,no
0,5,0,0,0,0,0,0,0,0,0,0,no
0,4,0,0,0,0,0,0,0,0,0,0,no
4,1,0,0,0,0,1,1,0,0,0,0,no
1,5,0,0,0,0,0,0,0,0,0,0,no
1,4,0,0,0,0,0,0,0,0,0,0,no
1,5,0,0,0,0,0,0,0,0,0,0,no
0,1,0,0,0,0,0,0,0,0,0,0,no
5,3,0,0,0,0,1,1,1,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
8,2,1,1,3,0,2,1,1,0,3,3,no
5,0,1,1,5,0,1,1,1,0,5,5,no
0,1,0,0,0,0,0,0,0,0,0,0,no
0,3,0,0,0,0,0,0,0,0,0,0,no
0,1,0,0,0,0,0,0,0,0,0,0,no
0,5,0,0,0,0,0,0,0,0,0,0,no
0,5,0,0,0,0,0,0,0,0,0,0,no
0,4,0,0,0,0,0,0,0,0,0,0,no
0,1,0,0,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
47,3,0,0,0,0,10,3,11,0,0,0,no
42,4,0,0,0,0,10,3,10,0,0,0,no
20,5,0,0,0,0,5,2,3,0,0,0,no
2,1,0,0,0,0,1,1,0,0,0,0,no
11,5,0,0,0,0,2,2,1,0,0,0,no
7,4,0,0,0,0,2,2,1,0,0,0,no
11,5,0,0,0,0,2,2,1,0,0,0,no
7,4,0,0,0,0,2,2,1,0,0,0,no
11,4,0,0,0,0,2,2,1,0,0,0,no
7,3,0,0,0,0,2,2,1,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
32,3,0,0,0,0,2,1,4,0,0,0,no
15,2,0,0,0,0,1,1,0,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
3,3,0,0,0,0,1,1,1,0,0,0,no
1,4,0,0,0,0,0,0,0,0,0,0,no
1,3,0,0,0,0,0,0,0,0,0,0,no
0,4,0,0,0,0,0,0,0,0,0,0,no
0,3,0,0,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,4,0,0,0,0,0,0,0,0,0,0,no
0,1,0,0,0,0,0,0,0,0,0,0,no
0,3,0,0,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,3,0,0,0,0,0,0,0,0,0,0,no
0,1,0,0,0,0,0,0,0,0,0,0,no
4,4,0,0,0,0,1,1,0,0,0,0,no
1,3,0,0,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
2,4,0,0,0,0,1,1,0,0,0,0,no
11,1,1,1,0,0,5,4,0,0,0,0,no
2,2,0,0,0,0,0,0,0,0,0,0,no
2,2,0,0,0,0,0,0,0,0,0,0,no
22,2,0,0,0,0,3,1,2,0,0,0,no
18,4,0,0,0,0,3,1,2,0,0,0,no
6,3,0,0,0,0,1,1,1,0,0,0,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,1,0,0,0,0,0,0,0,0,0,0,no
7,4,0,0,0,0,2,1,0,0,0,0,no
10,0,0,0,0,0,1,1,2,0,0,0,no
5,4,0,0,0,0,1,1,1,0,0,0,no
30,1,0,0,0,0,8,3,7,0,0,0,no
21,5,0,0,0,0,7,3,2,0,0,0,no
4,0,0,0,0,0,1,1,0,0,0,0,no
27,0,0,0,0,0,5,2,3,0,0,0,no
5,3,0,0,0,0,1,1,1,0,0,0,no
16,0,0,0,0,0,4,2,1,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
4,0,0,0,0,0,1,1,1,0,0,0,no
26,3,0,0,0,0,4,1,3,0,0,0,no
7,0,1,1,7,0,2,2,0,0,7,7,no
4,3,0,0,0,0,1,2,0,0,0,0,no
0,3,0,0,0,0,0,0,0,0,0,0,no
4,3,0,0,0,0,1,2,0,0,0,0,no
0,3,0,0,0,0,0,0,0,0,0,0,no
4,4,0,0,0,0,1,2,0,0,0,0,no
0,4,0,0,0,0,0,0,0,0,0,0,no
4,3,0,0,0,0,1,2,0,0,0,0,no
0,3,0,0,0,0,0,0,0,0,0,0,no
4,4,0,0,0,0,1,2,0,0,0,0,no
0,4,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,0,0,1,0,0,0,no
4,4,0,0,0,0,1,2,0,0,0,0,no
0,4,0,0,0,0,0,0,0,0,0,0,no
4,5,0,0,0,0,1,2,0,0,0,0,no
0,5,0,0,0,0,0,0,0,0,0,0,no
4,5,0,0,0,0,1,2,0,0,0,0,no
0,5,0,0,0,0,0,0,0,0,0,0,no
4,4,0,0,0,0,1,2,0,0,0,0,no
0,4,0,0,0,0,0,0,0,0,0,0,no
4,4,0,0,0,0,1,2,0,0,0,0,no
0,4,0,0,0,0,0,0,0,0,0,0,no
4,3,0,0,0,0,1,2,0,0,0,0,no
0,3,0,0,0,0,0,0,0,0,0,0,no
15,7,0,0,0,0,2,1,0,0,0,0,no
11,4,0,0,0,0,2,1,0,0,0,0,no
3,3,0,0,0,0,0,0,1,0,0,0,no
